#: table_doi: 10.17182/hepdata.90835.v1/t53
#: name: T2bb cross section upper limits
#: description: The 95% CL observed and expected upper limits on the production cross sections of the T2bb signal model as a function of the bottom squark and LSP masses.
#: data_file: t2bb_cross_section_upper_limits.yaml
#: keyword observables: SIG | CLS
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SBOTTOM SBOTTOM | SBOTTOM --> BQ NEUTRALINO1
#: Upper Limit,Observed
#: LUMINOSITY [fb$^{-1}$],137
M(SBOTTOM) [GeV],M(NEUTRALINO1) [GeV],Cross section upper limit at 95% CL [pb]
1156.6,135.92,0.0016499
1156.6,145.91,0.0016546
1156.6,155.9,0.0016594
1156.6,165.9,0.0016641
1156.6,175.89,0.0016688
1156.6,185.88,0.0016735
1156.6,195.88,0.0016782
1156.6,205.87,0.0016857
1156.6,215.87,0.0016952
1156.6,225.86,0.0017051
1156.6,235.85,0.0017151
1156.6,245.85,0.001725
1156.6,255.84,0.0017349
1156.6,265.83,0.0017448
1156.6,275.83,0.0017547
1156.6,285.82,0.0017646
1156.6,295.82,0.0017746
1156.6,305.81,0.0017905
1156.6,315.8,0.0018109
1156.6,325.8,0.0018313
1156.6,335.79,0.0018516
1156.6,345.78,0.001872
1156.6,355.78,0.0018923
1156.6,365.77,0.0019127
1156.6,375.77,0.001933
1156.6,385.76,0.0019534
1156.6,395.75,0.0019682
1156.6,405.75,0.0019852
1156.6,415.74,0.0020042
1156.6,425.73,0.0020231
1156.6,435.73,0.0020421
1156.6,445.72,0.0020617
1156.6,455.72,0.0020836
1156.6,465.71,0.0021178
1156.6,475.7,0.0021532
1156.6,485.7,0.0021886
1156.6,495.69,0.0022241
1156.6,505.68,0.0022659
1156.6,515.68,0.0023126
1156.6,525.67,0.0023594
1156.6,535.67,0.0024061
1156.6,545.66,0.0024504
1156.6,555.65,0.0024882
1156.6,565.65,0.0025274
1156.6,575.64,0.0025666
1156.6,585.63,0.0026059
1156.6,595.63,0.0026471
1156.6,605.62,0.002707
1156.6,615.62,0.0027761
1156.6,625.61,0.0028453
1156.6,635.6,0.0029145
1156.6,645.6,0.002979
1156.6,655.59,0.0030765
1156.6,665.58,0.0032131
1156.6,675.58,0.0033498
1156.6,685.57,0.0034864
1156.6,695.57,0.003604
1156.6,705.56,0.0037537
1156.6,715.55,0.0039827
1156.6,725.55,0.0042117
1156.6,735.54,0.0044407
1156.6,745.53,0.0046523
1156.6,755.53,0.00493
1156.6,765.52,0.0053115
1156.6,775.52,0.005693
1156.6,785.51,0.0060745
1156.6,795.5,0.006413
1156.6,805.5,0.0068308
1156.6,815.49,0.0074424
1156.6,825.48,0.008054
1156.6,835.48,0.0086656
1156.6,845.47,0.0092203
1156.6,855.47,0.0096887
1156.6,865.46,0.010262
1156.6,875.45,0.010835
1156.6,885.45,0.011408
1156.6,895.44,0.01197
1156.6,905.43,0.012672
1156.6,915.43,0.013522
1156.6,925.42,0.014373
1156.6,935.42,0.015224
1156.6,945.41,0.016044
1156.6,955.4,0.016827
1156.6,965.4,0.01768
1156.6,975.39,0.018532
1156.6,985.38,0.019384
1156.6,995.38,0.020276
1156.6,1005.4,0.020805
1156.6,1015.4,0.02203
1156.6,1025.4,0.023416
1156.6,1035.4,0.024184
1156.6,1045.3,0.02417
1156.6,1055.3,0.025566
1156.6,1065.3,0.02819
1156.6,1075.3,0.029867
1156.6,1085.3,0.034711
1156.6,1095.3,0.038998
1156.6,1105.3,0.046949
1156.6,1115.3,0.060146
1156.6,1125.3,0.066824
1156.6,1135.3,0.0
1156.6,1145.3,0.0
1156.6,1155.3,0.0
1156.6,1165.3,0.0
1156.6,1175.3,0.0
1156.6,1185.3,0.0
1156.6,1195.3,0.0
1156.6,1205.2,0.0
1156.6,1215.2,0.0
1156.6,1225.2,0.0
1156.6,1235.2,0.0
1156.6,1245.2,0.0
1156.6,1255.2,0.0
1156.6,1265.2,0.0
1156.6,1275.2,0.0
1156.6,1285.2,0.0
1156.6,1295.2,0.0
1156.6,1305.2,0.0
1156.6,1315.2,0.0
1156.6,1325.2,0.0
1156.6,1335.2,0.0
1156.6,1345.2,0.0
1156.6,1355.2,0.0
1156.6,1365.1,0.0
1156.6,1375.1,0.0
1156.6,1385.1,0.0
1156.6,1395.1,0.0
1156.6,1405.1,0.0
1156.6,1415.1,0.0
1156.6,1425.1,0.0
1156.6,1435.1,0.0
1156.6,1445.1,0.0
1156.6,1455.1,0.0
1156.6,1465.1,0.0
1156.6,1475.1,0.0
1156.6,1485.1,0.0
1156.6,1495.1,0.0
1156.6,1505.1,0.0
1156.6,1515.1,0.0
1156.6,1525.0,0.0
1156.6,1535.0,0.0
1156.6,1545.0,0.0
1156.6,1555.0,0.0
1156.6,1565.0,0.0
1156.6,1575.0,0.0
1156.6,1585.0,0.0
1156.6,1595.0,0.0
1169.9,5.9969,0.0015908
1169.9,15.991,0.00159
1169.9,25.984,0.0015891
1169.9,35.978,0.0015882
1169.9,45.972,0.0015895
1169.9,55.966,0.0015924
1169.9,65.959,0.0015953
1169.9,75.953,0.0015982
1169.9,85.947,0.0016012
1169.9,95.941,0.0016041
1169.9,105.93,0.001607
1169.9,115.93,0.0016099
1169.9,125.92,0.0016128
1169.9,135.92,0.0016156
1169.9,145.91,0.0016196
1169.9,155.9,0.0016243
1169.9,165.9,0.0016291
1169.9,175.89,0.0016338
1169.9,185.88,0.0016385
1169.9,195.88,0.0016432
1169.9,205.87,0.0016507
1169.9,215.87,0.0016601
1169.9,225.86,0.0016695
1169.9,235.85,0.0016789
1169.9,245.85,0.0016886
1169.9,255.84,0.0016985
1169.9,265.83,0.0017084
1169.9,275.83,0.0017183
1169.9,285.82,0.0017282
1169.9,295.82,0.0017382
1169.9,305.81,0.0017541
1169.9,315.8,0.0017745
1169.9,325.8,0.0017948
1169.9,335.79,0.0018152
1169.9,345.78,0.0018356
1169.9,355.78,0.0018559
1169.9,365.77,0.0018728
1169.9,375.77,0.0018871
1169.9,385.76,0.0019014
1169.9,395.75,0.0019156
1169.9,405.75,0.0019326
1169.9,415.74,0.0019516
1169.9,425.73,0.0019705
1169.9,435.73,0.0019912
1169.9,445.72,0.0020131
1169.9,455.72,0.002035
1169.9,465.71,0.0020569
1169.9,475.7,0.0020866
1169.9,485.7,0.002122
1169.9,495.69,0.0021574
1169.9,505.68,0.0021993
1169.9,515.68,0.002246
1169.9,525.67,0.0022927
1169.9,535.67,0.0023335
1169.9,545.66,0.0023694
1169.9,555.65,0.0024073
1169.9,565.65,0.0024465
1169.9,575.64,0.0024857
1169.9,585.63,0.0025298
1169.9,595.63,0.0025777
1169.9,605.62,0.0026376
1169.9,615.62,0.0027068
1169.9,625.61,0.0027759
1169.9,635.6,0.0028334
1169.9,645.6,0.0028813
1169.9,655.59,0.0029789
1169.9,665.58,0.0031155
1169.9,675.58,0.0032521
1169.9,685.57,0.0033413
1169.9,695.57,0.0033916
1169.9,705.56,0.0035413
1169.9,715.55,0.0037703
1169.9,725.55,0.0039993
1169.9,735.54,0.0041847
1169.9,745.53,0.0043339
1169.9,755.53,0.0046116
1169.9,765.52,0.0049931
1169.9,775.52,0.0053746
1169.9,785.51,0.0056471
1169.9,795.5,0.005828
1169.9,805.5,0.0062458
1169.9,815.49,0.0068574
1169.9,825.48,0.007469
1169.9,835.48,0.0079351
1169.9,845.47,0.0082774
1169.9,855.47,0.0087458
1169.9,865.46,0.0093188
1169.9,875.45,0.0098918
1169.9,885.45,0.010438
1169.9,895.44,0.010962
1169.9,905.43,0.011663
1169.9,915.43,0.012514
1169.9,925.42,0.013365
1169.9,935.42,0.014136
1169.9,945.41,0.014838
1169.9,955.4,0.015621
1169.9,965.4,0.016473
1169.9,975.39,0.017326
1169.9,985.38,0.018283
1169.9,995.38,0.019332
1169.9,1005.4,0.019861
1169.9,1015.4,0.019941
1169.9,1025.4,0.020729
1169.9,1035.4,0.021958
1169.9,1045.3,0.023135
1169.9,1055.3,0.02449
1169.9,1065.3,0.02558
1169.9,1075.3,0.026793
1169.9,1085.3,0.030147
1169.9,1095.3,0.032151
1169.9,1105.3,0.039871
1169.9,1115.3,0.043062
1169.9,1125.3,0.046679
1169.9,1135.3,0.06424
1169.9,1145.3,0.0
1169.9,1155.3,0.0
1169.9,1165.3,0.0
1169.9,1175.3,0.0
1169.9,1185.3,0.0
1169.9,1195.3,0.0
1169.9,1205.2,0.0
1169.9,1215.2,0.0
1169.9,1225.2,0.0
1169.9,1235.2,0.0
1169.9,1245.2,0.0
1169.9,1255.2,0.0
1169.9,1265.2,0.0
1169.9,1275.2,0.0
1169.9,1285.2,0.0
1169.9,1295.2,0.0
1169.9,1305.2,0.0
1169.9,1315.2,0.0
1169.9,1325.2,0.0
1169.9,1335.2,0.0
1169.9,1345.2,0.0
1169.9,1355.2,0.0
1169.9,1365.1,0.0
1169.9,1375.1,0.0
1169.9,1385.1,0.0
1169.9,1395.1,0.0
1169.9,1405.1,0.0
1169.9,1415.1,0.0
1169.9,1425.1,0.0
1169.9,1435.1,0.0
1169.9,1445.1,0.0
1169.9,1455.1,0.0
1169.9,1465.1,0.0
1169.9,1475.1,0.0
1169.9,1485.1,0.0
1169.9,1495.1,0.0
1169.9,1505.1,0.0
1169.9,1515.1,0.0
1169.9,1525.0,0.0
1169.9,1535.0,0.0
1169.9,1545.0,0.0
1169.9,1555.0,0.0
1169.9,1565.0,0.0
1169.9,1575.0,0.0
1169.9,1585.0,0.0
1169.9,1595.0,0.0
1183.2,5.9969,0.0015707
1183.2,15.991,0.0015698
1183.2,25.984,0.001569
1183.2,35.978,0.0015681
1183.2,45.972,0.0015672
1183.2,55.966,0.0015664
1183.2,65.959,0.0015655
1183.2,75.953,0.0015681
1183.2,85.947,0.0015711
1183.2,95.941,0.001574
1183.2,105.93,0.0015769
1183.2,115.93,0.0015798
1183.2,125.92,0.0015826
1183.2,135.92,0.0015855
1183.2,145.91,0.0015884
1183.2,155.9,0.0015913
1183.2,165.9,0.0015941
1183.2,175.89,0.0015988
1183.2,185.88,0.0016035
1183.2,195.88,0.0016082
1183.2,205.87,0.0016157
1183.2,215.87,0.0016251
1183.2,225.86,0.0016345
1183.2,235.85,0.0016439
1183.2,245.85,0.0016532
1183.2,255.84,0.0016626
1183.2,265.83,0.001672
1183.2,275.83,0.0016819
1183.2,285.82,0.0016918
1183.2,295.82,0.0017017
1183.2,305.81,0.0017177
1183.2,315.8,0.0017381
1183.2,325.8,0.0017584
1183.2,335.79,0.0017775
1183.2,345.78,0.0017917
1183.2,355.78,0.001806
1183.2,365.77,0.0018203
1183.2,375.77,0.0018345
1183.2,385.76,0.0018488
1183.2,395.75,0.0018631
1183.2,405.75,0.00188
1183.2,415.74,0.001899
1183.2,425.73,0.0019206
1183.2,435.73,0.0019425
1183.2,445.72,0.0019644
1183.2,455.72,0.0019863
1183.2,465.71,0.0020082
1183.2,475.7,0.0020301
1183.2,485.7,0.0020554
1183.2,495.69,0.0020908
1183.2,505.68,0.0021326
1183.2,515.68,0.0021794
1183.2,525.67,0.0022166
1183.2,535.67,0.0022525
1183.2,545.66,0.0022885
1183.2,555.65,0.0023263
1183.2,565.65,0.0023656
1183.2,575.64,0.0024125
1183.2,585.63,0.0024604
1183.2,595.63,0.0025083
1183.2,605.62,0.0025682
1183.2,615.62,0.0026374
1183.2,625.61,0.0026878
1183.2,635.6,0.0027357
1183.2,645.6,0.0027837
1183.2,655.59,0.0028812
1183.2,665.58,0.0030179
1183.2,675.58,0.0030786
1183.2,685.57,0.0031289
1183.2,695.57,0.0031793
1183.2,705.56,0.003329
1183.2,715.55,0.003558
1183.2,725.55,0.0037171
1183.2,735.54,0.0038663
1183.2,745.53,0.0040155
1183.2,755.53,0.0042932
1183.2,765.52,0.0046747
1183.2,775.52,0.0048812
1183.2,785.51,0.0050621
1183.2,795.5,0.005243
1183.2,805.5,0.0056608
1183.2,815.49,0.0062724
1183.2,825.48,0.0066499
1183.2,835.48,0.0069922
1183.2,845.47,0.0073345
1183.2,855.47,0.0078029
1183.2,865.46,0.0083759
1183.2,875.45,0.0089061
1183.2,885.45,0.0094297
1183.2,895.44,0.0099533
1183.2,905.43,0.010655
1183.2,915.43,0.011505
1183.2,925.42,0.012228
1183.2,935.42,0.012929
1183.2,945.41,0.013631
1183.2,955.4,0.014415
1183.2,965.4,0.015267
1183.2,975.39,0.016289
1183.2,985.38,0.017338
1183.2,995.38,0.018388
1183.2,1005.4,0.018917
1183.2,1015.4,0.018997
1183.2,1025.4,0.019891
1183.2,1035.4,0.020965
1183.2,1045.3,0.022194
1183.2,1055.3,0.023349
1183.2,1065.3,0.024439
1183.2,1075.3,0.024675
1183.2,1085.3,0.026679
1183.2,1095.3,0.028332
1183.2,1105.3,0.030499
1183.2,1115.3,0.03369
1183.2,1125.3,0.035199
1183.2,1135.3,0.05276
1183.2,1145.3,0.065748
1183.2,1155.3,0.072687
1183.2,1165.3,0.0
1183.2,1175.3,0.0
1183.2,1185.3,0.0
1183.2,1195.3,0.0
1183.2,1205.2,0.0
1183.2,1215.2,0.0
1183.2,1225.2,0.0
1183.2,1235.2,0.0
1183.2,1245.2,0.0
1183.2,1255.2,0.0
1183.2,1265.2,0.0
1183.2,1275.2,0.0
1183.2,1285.2,0.0
1183.2,1295.2,0.0
1183.2,1305.2,0.0
1183.2,1315.2,0.0
1183.2,1325.2,0.0
1183.2,1335.2,0.0
1183.2,1345.2,0.0
1183.2,1355.2,0.0
1183.2,1365.1,0.0
1183.2,1375.1,0.0
1183.2,1385.1,0.0
1183.2,1395.1,0.0
1183.2,1405.1,0.0
1183.2,1415.1,0.0
1183.2,1425.1,0.0
1183.2,1435.1,0.0
1183.2,1445.1,0.0
1183.2,1455.1,0.0
1183.2,1465.1,0.0
1183.2,1475.1,0.0
1183.2,1485.1,0.0
1183.2,1495.1,0.0
1183.2,1505.1,0.0
1183.2,1515.1,0.0
1183.2,1525.0,0.0
1183.2,1535.0,0.0
1183.2,1545.0,0.0
1183.2,1555.0,0.0
1183.2,1565.0,0.0
1183.2,1575.0,0.0
1183.2,1585.0,0.0
1183.2,1595.0,0.0
1196.5,5.9969,0.0015506
1196.5,15.991,0.0015497
1196.5,25.984,0.0015488
1196.5,35.978,0.001548
1196.5,45.972,0.0015471
1196.5,55.966,0.0015462
1196.5,65.959,0.0015454
1196.5,75.953,0.0015445
1196.5,85.947,0.0015437
1196.5,95.941,0.0015439
1196.5,105.93,0.0015468
1196.5,115.93,0.0015497
1196.5,125.92,0.0015525
1196.5,135.92,0.0015554
1196.5,145.91,0.0015583
1196.5,155.9,0.0015612
1196.5,165.9,0.001564
1196.5,175.89,0.0015669
1196.5,185.88,0.0015698
1196.5,195.88,0.0015732
1196.5,205.87,0.0015807
1196.5,215.87,0.0015901
1196.5,225.86,0.0015995
1196.5,235.85,0.0016088
1196.5,245.85,0.0016182
1196.5,255.84,0.0016276
1196.5,265.83,0.001637
1196.5,275.83,0.0016464
1196.5,285.82,0.0016558
1196.5,295.82,0.0016653
1196.5,305.81,0.0016813
1196.5,315.8,0.0016963
1196.5,325.8,0.0017106
1196.5,335.79,0.0017249
1196.5,345.78,0.0017391
1196.5,355.78,0.0017534
1196.5,365.77,0.0017677
1196.5,375.77,0.0017819
1196.5,385.76,0.0017962
1196.5,395.75,0.0018105
1196.5,405.75,0.0018281
1196.5,415.74,0.00185
1196.5,425.73,0.0018719
1196.5,435.73,0.0018938
1196.5,445.72,0.0019157
1196.5,455.72,0.0019376
1196.5,465.71,0.0019595
1196.5,475.7,0.0019814
1196.5,485.7,0.0020033
1196.5,495.69,0.0020252
1196.5,505.68,0.0020637
1196.5,515.68,0.0020996
1196.5,525.67,0.0021356
1196.5,535.67,0.0021716
1196.5,545.66,0.0022076
1196.5,555.65,0.0022473
1196.5,565.65,0.0022952
1196.5,575.64,0.0023431
1196.5,585.63,0.002391
1196.5,595.63,0.0024389
1196.5,605.62,0.0024943
1196.5,615.62,0.0025422
1196.5,625.61,0.0025902
1196.5,635.6,0.0026381
1196.5,645.6,0.002686
1196.5,655.59,0.0027657
1196.5,665.58,0.002816
1196.5,675.58,0.0028663
1196.5,685.57,0.0029166
1196.5,695.57,0.0029669
1196.5,705.56,0.0031003
1196.5,715.55,0.0032495
1196.5,725.55,0.0033987
1196.5,735.54,0.0035479
1196.5,745.53,0.0036971
1196.5,755.53,0.0039344
1196.5,765.52,0.0041153
1196.5,775.52,0.0042962
1196.5,785.51,0.0044771
1196.5,795.5,0.004658
1196.5,805.5,0.0050224
1196.5,815.49,0.0053647
1196.5,825.48,0.005707
1196.5,835.48,0.0060493
1196.5,845.47,0.0063915
1196.5,855.47,0.0068504
1196.5,865.46,0.0073739
1196.5,875.45,0.0078975
1196.5,885.45,0.0084211
1196.5,895.44,0.0089447
1196.5,905.43,0.0096176
1196.5,915.43,0.010319
1196.5,925.42,0.011021
1196.5,935.42,0.011723
1196.5,945.41,0.012425
1196.5,955.4,0.013246
1196.5,965.4,0.014295
1196.5,975.39,0.015345
1196.5,985.38,0.016394
1196.5,995.38,0.017444
1196.5,1005.4,0.018149
1196.5,1015.4,0.01918
1196.5,1025.4,0.020211
1196.5,1035.4,0.021242
1196.5,1045.3,0.022272
1196.5,1055.3,0.023208
1196.5,1065.3,0.023221
1196.5,1075.3,0.023299
1196.5,1085.3,0.024624
1196.5,1095.3,0.02563
1196.5,1105.3,0.027336
1196.5,1115.3,0.027957
1196.5,1125.3,0.029082
1196.5,1135.3,0.037761
1196.5,1145.3,0.04222
1196.5,1155.3,0.049159
1196.5,1165.3,0.058312
1196.5,1175.3,0.0
1196.5,1185.3,0.0
1196.5,1195.3,0.0
1196.5,1205.2,0.0
1196.5,1215.2,0.0
1196.5,1225.2,0.0
1196.5,1235.2,0.0
1196.5,1245.2,0.0
1196.5,1255.2,0.0
1196.5,1265.2,0.0
1196.5,1275.2,0.0
1196.5,1285.2,0.0
1196.5,1295.2,0.0
1196.5,1305.2,0.0
1196.5,1315.2,0.0
1196.5,1325.2,0.0
1196.5,1335.2,0.0
1196.5,1345.2,0.0
1196.5,1355.2,0.0
1196.5,1365.1,0.0
1196.5,1375.1,0.0
1196.5,1385.1,0.0
1196.5,1395.1,0.0
1196.5,1405.1,0.0
1196.5,1415.1,0.0
1196.5,1425.1,0.0
1196.5,1435.1,0.0
1196.5,1445.1,0.0
1196.5,1455.1,0.0
1196.5,1465.1,0.0
1196.5,1475.1,0.0
1196.5,1485.1,0.0
1196.5,1495.1,0.0
1196.5,1505.1,0.0
1196.5,1515.1,0.0
1196.5,1525.0,0.0
1196.5,1535.0,0.0
1196.5,1545.0,0.0
1196.5,1555.0,0.0
1196.5,1565.0,0.0
1196.5,1575.0,0.0
1196.5,1585.0,0.0
1196.5,1595.0,0.0
1209.8,5.9969,0.00151
1209.8,15.991,0.0015091
1209.8,25.984,0.0015083
1209.8,35.978,0.0015074
1209.8,45.972,0.0015065
1209.8,55.966,0.0015057
1209.8,65.959,0.0015048
1209.8,75.953,0.0015039
1209.8,85.947,0.0015078
1209.8,95.941,0.001516
1209.8,105.93,0.001521
1209.8,115.93,0.0015239
1209.8,125.92,0.0015268
1209.8,135.92,0.0015297
1209.8,145.91,0.0015325
1209.8,155.9,0.0015354
1209.8,165.9,0.0015383
1209.8,175.89,0.0015412
1209.8,185.88,0.0015434
1209.8,195.88,0.0015452
1209.8,205.87,0.0015514
1209.8,215.87,0.0015608
1209.8,225.86,0.0015702
1209.8,235.85,0.0015796
1209.8,245.85,0.001589
1209.8,255.84,0.0015984
1209.8,265.83,0.0016078
1209.8,275.83,0.0016172
1209.8,285.82,0.0016263
1209.8,295.82,0.0016353
1209.8,305.81,0.0016474
1209.8,315.8,0.0016617
1209.8,325.8,0.0016759
1209.8,335.79,0.0016902
1209.8,345.78,0.0017045
1209.8,355.78,0.0017187
1209.8,365.77,0.001733
1209.8,375.77,0.0017473
1209.8,385.76,0.001762
1209.8,395.75,0.001777
1209.8,405.75,0.001796
1209.8,415.74,0.0018179
1209.8,425.73,0.0018398
1209.8,435.73,0.0018617
1209.8,445.72,0.0018836
1209.8,455.72,0.0019055
1209.8,465.71,0.0019274
1209.8,475.7,0.0019493
1209.8,485.7,0.0019658
1209.8,495.69,0.0019772
1209.8,505.68,0.0020026
1209.8,515.68,0.0020386
1209.8,525.67,0.0020745
1209.8,535.67,0.0021105
1209.8,545.66,0.0021449
1209.8,555.65,0.0021864
1209.8,565.65,0.0022343
1209.8,575.64,0.0022822
1209.8,585.63,0.0023301
1209.8,595.63,0.0023692
1209.8,605.62,0.0024046
1209.8,615.62,0.0024486
1209.8,625.61,0.0024965
1209.8,635.6,0.0025444
1209.8,645.6,0.0025924
1209.8,655.59,0.0026386
1209.8,665.58,0.0026867
1209.8,675.58,0.002737
1209.8,685.57,0.0027873
1209.8,695.57,0.0028376
1209.8,705.56,0.0029429
1209.8,715.55,0.0030921
1209.8,725.55,0.0032414
1209.8,735.54,0.0033906
1209.8,745.53,0.0035004
1209.8,755.53,0.0035915
1209.8,765.52,0.0037399
1209.8,775.52,0.0039208
1209.8,785.51,0.0041017
1209.8,795.5,0.0042826
1209.8,805.5,0.0045523
1209.8,815.49,0.0048945
1209.8,825.48,0.0052368
1209.8,835.48,0.0055791
1209.8,845.47,0.0058471
1209.8,855.47,0.0062243
1209.8,865.46,0.0067479
1209.8,875.45,0.0072715
1209.8,885.45,0.0077951
1209.8,895.44,0.0082647
1209.8,905.43,0.008838
1209.8,915.43,0.0095398
1209.8,925.42,0.010242
1209.8,935.42,0.010944
1209.8,945.41,0.011526
1209.8,955.4,0.012076
1209.8,965.4,0.012936
1209.8,975.39,0.013986
1209.8,985.38,0.015035
1209.8,995.38,0.016085
1209.8,1005.4,0.017124
1209.8,1015.4,0.018155
1209.8,1025.4,0.019186
1209.8,1035.4,0.020217
1209.8,1045.3,0.02116
1209.8,1055.3,0.021547
1209.8,1065.3,0.021543
1209.8,1075.3,0.021588
1209.8,1085.3,0.022595
1209.8,1095.3,0.023624
1209.8,1105.3,0.024446
1209.8,1115.3,0.02507
1209.8,1125.3,0.026139
1209.8,1135.3,0.030599
1209.8,1145.3,0.033326
1209.8,1155.3,0.035993
1209.8,1165.3,0.04289
1209.8,1175.3,0.052206
1209.8,1185.3,0.0
1209.8,1195.3,0.0
1209.8,1205.2,0.0
1209.8,1215.2,0.0
1209.8,1225.2,0.0
1209.8,1235.2,0.0
1209.8,1245.2,0.0
1209.8,1255.2,0.0
1209.8,1265.2,0.0
1209.8,1275.2,0.0
1209.8,1285.2,0.0
1209.8,1295.2,0.0
1209.8,1305.2,0.0
1209.8,1315.2,0.0
1209.8,1325.2,0.0
1209.8,1335.2,0.0
1209.8,1345.2,0.0
1209.8,1355.2,0.0
1209.8,1365.1,0.0
1209.8,1375.1,0.0
1209.8,1385.1,0.0
1209.8,1395.1,0.0
1209.8,1405.1,0.0
1209.8,1415.1,0.0
1209.8,1425.1,0.0
1209.8,1435.1,0.0
1209.8,1445.1,0.0
1209.8,1455.1,0.0
1209.8,1465.1,0.0
1209.8,1475.1,0.0
1209.8,1485.1,0.0
1209.8,1495.1,0.0
1209.8,1505.1,0.0
1209.8,1515.1,0.0
1209.8,1525.0,0.0
1209.8,1535.0,0.0
1209.8,1545.0,0.0
1209.8,1555.0,0.0
1209.8,1565.0,0.0
1209.8,1575.0,0.0
1209.8,1585.0,0.0
1209.8,1595.0,0.0
1223.0,5.9969,0.001462
1223.0,15.991,0.0014612
1223.0,25.984,0.0014603
1223.0,35.978,0.0014594
1223.0,45.972,0.0014586
1223.0,55.966,0.0014592
1223.0,65.959,0.0014673
1223.0,75.953,0.0014755
1223.0,85.947,0.0014836
1223.0,95.941,0.0014918
1223.0,105.93,0.0014968
1223.0,115.93,0.0014997
1223.0,125.92,0.0015026
1223.0,135.92,0.0015054
1223.0,145.91,0.0015083
1223.0,155.9,0.001511
1223.0,165.9,0.0015127
1223.0,175.89,0.0015145
1223.0,185.88,0.0015162
1223.0,195.88,0.001518
1223.0,205.87,0.0015242
1223.0,215.87,0.0015336
1223.0,225.86,0.001543
1223.0,235.85,0.0015524
1223.0,245.85,0.0015618
1223.0,255.84,0.0015711
1223.0,265.83,0.0015801
1223.0,275.83,0.0015891
1223.0,285.82,0.0015981
1223.0,295.82,0.0016071
1223.0,305.81,0.0016192
1223.0,315.8,0.0016335
1223.0,325.8,0.0016477
1223.0,335.79,0.001662
1223.0,345.78,0.0016763
1223.0,355.78,0.0016907
1223.0,365.77,0.0017058
1223.0,375.77,0.0017208
1223.0,385.76,0.0017359
1223.0,395.75,0.0017509
1223.0,405.75,0.0017699
1223.0,415.74,0.0017918
1223.0,425.73,0.0018137
1223.0,435.73,0.0018356
1223.0,445.72,0.0018575
1223.0,455.72,0.0018775
1223.0,465.71,0.001889
1223.0,475.7,0.0019004
1223.0,485.7,0.0019118
1223.0,495.69,0.0019232
1223.0,505.68,0.0019486
1223.0,515.68,0.0019846
1223.0,525.67,0.0020206
1223.0,535.67,0.0020541
1223.0,545.66,0.0020872
1223.0,555.65,0.0021287
1223.0,565.65,0.0021766
1223.0,575.64,0.0022245
1223.0,585.63,0.0022582
1223.0,595.63,0.0022897
1223.0,605.62,0.0023251
1223.0,615.62,0.0023634
1223.0,625.61,0.0024043
1223.0,635.6,0.0024522
1223.0,645.6,0.0025001
1223.0,655.59,0.0025464
1223.0,665.58,0.0025913
1223.0,675.58,0.0026376
1223.0,685.57,0.0026879
1223.0,695.57,0.0027382
1223.0,705.56,0.0028436
1223.0,715.55,0.0029928
1223.0,725.55,0.003142
1223.0,735.54,0.0032273
1223.0,745.53,0.0033022
1223.0,755.53,0.0033934
1223.0,765.52,0.0034977
1223.0,775.52,0.0036209
1223.0,785.51,0.0038017
1223.0,795.5,0.0039826
1223.0,805.5,0.0042523
1223.0,815.49,0.0045946
1223.0,825.48,0.0049369
1223.0,835.48,0.0051583
1223.0,845.47,0.0053588
1223.0,855.47,0.005736
1223.0,865.46,0.0062596
1223.0,875.45,0.0067832
1223.0,885.45,0.0072187
1223.0,895.44,0.0076387
1223.0,905.43,0.0082119
1223.0,915.43,0.0089138
1223.0,925.42,0.0096157
1223.0,935.42,0.010123
1223.0,945.41,0.010594
1223.0,955.4,0.011144
1223.0,965.4,0.01176
1223.0,975.39,0.012478
1223.0,985.38,0.013527
1223.0,995.38,0.014577
1223.0,1005.4,0.015616
1223.0,1015.4,0.016647
1223.0,1025.4,0.017678
1223.0,1035.4,0.018564
1223.0,1045.3,0.019423
1223.0,1055.3,0.019809
1223.0,1065.3,0.019785
1223.0,1075.3,0.019801
1223.0,1085.3,0.020845
1223.0,1095.3,0.021896
1223.0,1105.3,0.022834
1223.0,1115.3,0.0238
1223.0,1125.3,0.024869
1223.0,1135.3,0.026468
1223.0,1145.3,0.027499
1223.0,1155.3,0.030166
1223.0,1165.3,0.034296
1223.0,1175.3,0.039703
1223.0,1185.3,0.054986
1223.0,1195.3,0.070269
1223.0,1205.2,0.0
1223.0,1215.2,0.0
1223.0,1225.2,0.0
1223.0,1235.2,0.0
1223.0,1245.2,0.0
1223.0,1255.2,0.0
1223.0,1265.2,0.0
1223.0,1275.2,0.0
1223.0,1285.2,0.0
1223.0,1295.2,0.0
1223.0,1305.2,0.0
1223.0,1315.2,0.0
1223.0,1325.2,0.0
1223.0,1335.2,0.0
1223.0,1345.2,0.0
1223.0,1355.2,0.0
1223.0,1365.1,0.0
1223.0,1375.1,0.0
1223.0,1385.1,0.0
1223.0,1395.1,0.0
1223.0,1405.1,0.0
1223.0,1415.1,0.0
1223.0,1425.1,0.0
1223.0,1435.1,0.0
1223.0,1445.1,0.0
1223.0,1455.1,0.0
1223.0,1465.1,0.0
1223.0,1475.1,0.0
1223.0,1485.1,0.0
